,tBodyAcc-entropy()-X,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-Y,tGravityAcc-max()-X,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-Y,1","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-arCoeff()-Y,1","tBodyGyro-correlation()-Y,Z",tBodyGyroJerk-iqr()-Y,tGravityAccMag-arCoeff()1,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAccJerk-max()-Y,"fBodyAccJerk-bandsEnergy()-1,16",fBodyGyro-maxInds-X,fBodyGyro-meanFreq()-X,fBodyAccMag-mad(),fBodyAccMag-energy(),fBodyBodyGyroJerkMag-std(),"angle(Y,gravityMean)",label
4337,0.24774075,-0.79325871,0.46021374,-0.37683333,0.81222206,-0.16411005,0.81173798,-0.3959608,-0.7500795,-0.58391131,-0.72442251,0.38775166,0.50591597,-0.15822004,0.64603796,-0.12624966,-0.30791929,-0.21671146,-0.60504938,0.4330166,0.20584789,-0.17446703,-0.3455235,-1.0,-0.0040571148,0.31398381,-0.16686335,-0.70169857,0.3516301,3
4338,0.1707155,-0.72753728,0.50303886,-0.34351024,0.81906996,-0.15694301,0.8313293,-0.33845772,-0.79546409,-0.53240708,-0.65843174,0.28049628,0.52192301,-0.51168008,0.39131212,-0.1583006,-0.11934397,-0.26164175,-0.32351644,0.203234,0.11332416,-0.34170707,-0.56878231,-1.0,-0.2247449,0.07188856,-0.37138827,-0.70652185,0.32428318,3
4339,0.31542626,-0.68740261,0.44038522,-0.34031713,0.82166992,-0.15694301,0.89564607,-0.32527472,-0.79958221,-0.40453406,-0.51427111,0.043235318,0.3126345,-0.31826955,0.39131212,-0.19958262,-0.18559704,-0.31414764,-0.25286531,0.029942733,-0.080737784,-0.30061975,-0.36544566,-1.0,-0.28050532,0.17629405,-0.17813732,-0.59772174,0.31922628,3
4340,0.17952928,-0.69399772,0.36341127,-0.34995629,0.82166992,-0.16331193,0.8844003,-0.32901362,-0.78740524,-0.42379311,-0.55498991,0.091392002,0.31766165,-0.31826955,0.28400411,-0.26194949,-0.19852654,-0.27106765,-0.33066446,0.40053555,0.3529873,-0.15373346,-0.41330147,-1.0,-0.0035276746,0.23845066,-0.24050197,-0.62309334,0.32657987,3
4341,0.21652952,-0.75336134,0.58862017,-0.35490588,0.80870282,-0.17132154,0.8704221,-0.34033151,-0.78103374,-0.46619083,-0.58852431,0.38329151,0.53589779,-0.49127409,0.28400411,-0.064825858,0.021224634,-0.14706106,-0.39872998,0.34658185,0.50361722,0.0063202572,-0.35094994,-1.0,-0.4677458,0.42357573,-0.069973785,-0.48924539,0.33078289,3
4342,0.34000055,-0.70923955,0.59275702,-0.36507801,0.81235294,-0.18287744,0.85762642,-0.34943321,-0.76737381,-0.50814736,-0.61948369,0.42117153,0.54403953,-0.2584526,0.31335827,-0.061740042,-0.043523049,-0.15946308,-0.40180623,0.45703221,0.1705623,-0.31673042,-0.34652645,-1.0,-0.063069445,0.35548168,-0.044354264,-0.49092348,0.33791783,3
4343,0.21411439,-0.70892466,0.41378403,-0.36237075,0.83214604,-0.17925066,0.85762642,-0.34943321,-0.77092116,-0.53030724,-0.6243188,0.40580812,0.55672099,-0.25661635,0.6917172,-0.19152633,-0.33721059,-0.23422606,-0.35148649,0.5606242,-0.0072027132,-0.37297699,-0.36394672,-0.6,-0.13861683,0.28849574,-0.086654448,-0.67788895,0.33404309,3
4344,0.53724411,-0.28728739,0.26069707,-0.37613206,0.80951485,-0.26315974,0.8308863,-0.37502559,-0.75196027,-0.47642612,-0.51501808,0.67267603,0.74320144,-0.19091885,0.69713118,-0.27505661,0.43825535,-0.57811088,-0.42352323,-0.28079224,-0.37722314,-0.44462469,-0.82405425,-0.93333333,-0.20639576,-0.27312778,-0.73452692,-0.73090087,0.34179404,2
4345,0.39709866,-0.37630752,0.32443835,-0.40342707,0.79223604,-0.26315974,0.80251858,-0.38786954,-0.71319053,-0.47880213,-0.57153642,0.67487898,0.74259893,-0.19091885,0.69713118,-0.19709764,0.52428234,-0.52619151,-0.4417122,-0.20471406,-0.19373426,-0.33046791,-0.84688906,-0.93333333,-0.25499602,-0.25581171,-0.73977406,-0.68838603,0.3640351,2
4346,0.32370628,-0.20989122,0.27300255,-0.42636558,0.73308867,-0.30159552,0.76348726,-0.4260547,-0.67780117,-0.59159788,-0.65203484,0.50122874,0.57056465,-0.093986531,0.65225792,-0.18503361,0.61371427,-0.52062055,-0.30823453,-0.41667463,0.1182661,-0.4111707,-0.83386996,-1.0,0.15249323,-0.18262468,-0.67274519,-0.7389389,0.38343956,2
4347,0.39569616,-0.15762318,0.27417102,-0.44784472,0.71040671,-0.31081608,0.76104261,-0.43055972,-0.64321839,-0.59325484,-0.65747183,0.45957565,0.51966218,-0.093986531,0.5356358,-0.11862677,0.62787168,-0.6347091,-0.32367186,-0.41512477,-0.18050946,-0.31593855,-0.82653746,-1.0,-0.21962295,-0.17037268,-0.64609895,-0.76679219,0.40064977,2
4348,0.51224539,-0.2724245,0.39005987,-0.45028427,0.69205507,-0.30590413,0.76104261,-0.43055972,-0.63947486,-0.50592553,-0.55446001,0.61360652,0.6793247,-0.41348695,0.5356358,-0.15863023,0.36412586,-0.61740373,-0.26054581,-0.3923894,-0.20448504,-0.49113443,-0.86447022,-1.0,-0.0039688239,-0.23595926,-0.71711279,-0.68510339,0.40344362,2
4349,0.36353703,-0.31610557,0.47724538,-0.4415116,0.69114716,-0.30590413,0.76977541,-0.4194582,-0.65405484,-0.44997899,-0.49996019,0.61327365,0.70129213,-0.41348695,0.46845052,-0.18815797,0.44244198,-0.62511161,-0.24373672,-0.42071127,-0.093248283,-0.49005894,-0.85050116,-0.93333333,-0.27329411,-0.27672371,-0.75850056,-0.69360928,0.39723852,2
4350,0.42925779,-0.27030907,0.37311448,-0.44620892,0.68273015,-0.32170592,0.76977541,-0.42774651,-0.64628647,-0.39095104,-0.45830839,0.66602138,0.74875832,-0.66797846,0.45966644,-0.079343612,0.51773826,-0.64981552,-0.36385345,-0.26883945,-0.27949808,-0.34266432,-0.85348196,-0.93333333,0.0071741645,-0.30448155,-0.74919133,-0.76112986,0.39930525,2
4351,0.56101945,-0.28604104,0.35272612,-0.45195554,0.68530456,-0.32362659,0.76860414,-0.42774651,-0.63680437,-0.42395028,-0.47206291,0.54992157,0.62964486,-0.69387385,0.45966644,-0.10114442,0.47418779,-0.61833386,-0.46705486,-0.33653437,-0.34641942,-0.30337066,-0.88247848,-0.93333333,-0.23756772,-0.27763017,-0.74162751,-0.74447448,0.40277171,2
4352,0.6035189,-0.46922649,0.31713937,-0.42297897,0.79029824,-0.25901664,0.81602233,-0.41007114,-0.68294354,-0.52797123,-0.58893543,0.66917091,0.70770576,-0.26624221,0.81187542,-0.20700625,0.59077179,-0.57592262,-0.21376343,-0.0018533246,-0.031248145,-0.36445732,-0.7686038,-0.86666667,-0.13459451,-0.22494823,-0.68794905,-0.74569682,0.37405795,2
4353,0.47825593,-0.51876454,0.40765597,-0.44287669,0.78526548,-0.27190338,0.77828067,-0.41652917,-0.65181811,-0.39509615,-0.46151665,0.6215484,0.72708911,-0.31755663,0.75540463,-0.026910683,0.62380008,-0.51918778,-0.15968347,-0.015602223,0.068497089,-0.31135635,-0.80255462,-0.86666667,0.066076126,-0.28525409,-0.69490299,-0.63375182,0.39071537,2
4354,0.4630435,-0.24176433,0.38251583,-0.44042482,0.71744305,-0.32526876,0.77096283,-0.41652917,-0.65570578,-0.35358469,-0.38254637,0.50447639,0.5857848,-0.2856974,0.71579199,-0.066301135,0.5045047,-0.54557146,-0.22127699,-0.24570332,-0.24843748,-0.30988367,-0.7881138,-1.0,0.068539194,-0.23749068,-0.6892261,-0.61036116,0.39340332,2
4355,0.65139263,-0.17766729,0.3937685,-0.43503159,0.70598369,-0.320746,0.77096283,-0.41624879,-0.66448157,-0.50004758,-0.55530668,0.49570361,0.57812602,-0.2856974,0.56283889,-0.23382726,0.4925545,-0.55348767,-0.39126132,-0.19537562,-0.004286331,-0.40733705,-0.77826313,-1.0,-0.21615632,-0.31321702,-0.72061796,-0.67705164,0.38982221,2
4356,0.47345677,-0.30310169,0.31415022,-0.44767985,0.70598369,-0.30177716,0.78128738,-0.43947588,-0.64357983,-0.47565564,-0.5323624,0.51710796,0.6026582,-0.3736755,0.56283889,-0.26416802,0.62915647,-0.63089262,-0.20438878,-0.2818622,-0.29109977,-0.28473673,-0.80943722,-1.0,-0.1045369,-0.18813739,-0.67658196,-0.68933773,0.39755702,2
4357,0.45821324,-0.23116125,0.15943146,-0.45102053,0.72137013,-0.28668544,0.78576335,-0.43947588,-0.63809615,-0.51484652,-0.54751197,0.55297778,0.62542282,-0.3736755,0.38101582,-0.25902294,0.64615914,-0.62022575,-0.11205505,-0.37861174,-0.29076249,-0.44801906,-0.82034413,-1.0,-0.13853356,-0.24761386,-0.67205529,-0.6896277,0.400486,2
4358,0.61393972,-0.36542498,0.24281004,-0.43334231,0.72202246,-0.28668544,0.79612697,-0.43220145,-0.66705793,-0.49547753,-0.54631044,0.6605365,0.72950257,-0.7843394,0.38101582,-0.17578305,0.51460583,-0.61387583,-0.22245949,-0.24944354,-0.25787133,-0.38382102,-0.8565101,-0.93333333,0.1098938,-0.35207244,-0.75888711,-0.71177259,0.38779233,2
4359,0.22051304,-0.69442928,0.44767757,-0.33941755,0.79377719,-0.17577987,0.84823011,-0.35321918,-0.79990039,-0.44061133,-0.56649277,0.38888101,0.50185966,-0.59496991,0.33878807,-0.17418392,-0.23363288,-0.39317048,-0.29574565,0.51053922,0.00749339,-0.35109856,-0.37686335,-0.86666667,-0.099781454,0.19576985,-0.19444688,-0.64263568,0.32448905,3
4360,0.2413421,-0.62711719,0.55916156,-0.329581,0.81551748,-0.17577987,0.848772,-0.31251694,-0.81266968,-0.31903111,-0.45952325,0.39463016,0.52460085,-0.59496991,0.26823366,-0.26808468,-0.32251838,-0.49257273,-0.34254037,0.5674372,-0.023716568,-0.33752959,-0.37451974,-0.53333333,0.048470877,0.22098857,-0.21126477,-0.72900249,0.31525965,3
4361,0.0476633,-0.62434873,0.5236125,-0.32699059,0.83488149,-0.17712642,0.89204895,-0.31251694,-0.81563023,-0.40868983,-0.45810984,0.3678306,0.56184242,-0.6442764,0.081042192,-0.12143907,-0.14662451,-0.54910969,-0.44732553,-0.17209445,-0.28219902,-0.20451533,-0.55749188,-1.0,-0.35986959,0.29075073,-0.33189842,-0.59436402,0.30928478,3
4362,0.22932682,-0.71562332,0.40017122,-0.33281269,0.83488149,-0.17700823,0.88754075,-0.33707751,-0.80809546,-0.54489337,-0.60873062,0.37337069,0.53884858,-0.46019464,0.081042192,-0.086927913,0.0049401778,-0.43525441,-0.34782126,0.21527946,0.10265878,-0.29697583,-0.56548652,-1.0,-0.29584272,0.32663391,-0.06643015,-0.4978532,0.31320048,3
4363,0.30358852,-0.73377257,0.43646902,-0.34427853,0.82537097,-0.17665664,0.88682792,-0.33707751,-0.79434049,-0.4425339,-0.51758951,0.16492456,0.35464831,-0.46019464,0.28754937,-0.088940814,-0.019132426,-0.2764909,-0.27063159,0.23470194,0.061631837,-0.17735696,-0.39824776,-1.0,-0.40988149,0.3151493,0.012842102,-0.61957876,0.32230531,3
4364,0.22932682,-0.72256123,0.45316985,-0.3466165,0.82116317,-0.17665664,0.88682792,-0.3357506,-0.79144156,-0.46903754,-0.55401288,0.0064009989,0.24332419,-0.47515203,0.28754937,-0.14730415,-0.27841353,-0.34679921,-0.21746736,0.21249079,0.071200333,-0.33053427,-0.43422692,-1.0,-0.21139571,0.20894816,-0.24447697,-0.68361897,0.32357039,3
4365,0.054061949,-0.79789794,0.45113625,-0.36006325,0.82116317,-0.17721562,0.88039476,-0.33940193,-0.77412791,-0.4769252,-0.57236808,0.072585072,0.21090048,-0.28988319,0.516514,0.015119318,-0.31758737,-0.36432616,-0.3658795,0.087148847,-0.034803908,-0.29374047,-0.42709223,-0.93333333,0.069734856,0.34084942,-0.13871644,-0.36463643,0.33329125,3
4366,0.46451291,-0.42145368,0.1957169,-0.40756352,0.78918546,-0.25860683,0.82270859,-0.38815301,-0.7071855,-0.51010025,-0.54182684,0.70910261,0.74790243,-0.37148984,0.73318946,-0.35814499,0.48035178,-0.66431136,-0.3997055,-0.3050813,-0.39108158,-0.37724548,-0.80539327,-0.93333333,-0.074174751,-0.29344722,-0.70912933,-0.77214087,0.36376975,2
4367,0.49346167,-0.34681982,0.29259158,-0.41516135,0.78918546,-0.27181894,0.78813016,-0.39912615,-0.69569152,-0.29067058,-0.29341153,0.63370262,0.70705765,-0.43242633,0.73318946,0.024834122,0.42789202,-0.57720297,-0.29505328,-0.25414216,-0.2917411,-0.27264947,-0.80228926,-0.93333333,0.1472658,-0.19975747,-0.63417965,-0.39420721,0.37311746,2
4368,0.48549464,-0.2738551,0.37569221,-0.41172258,0.72311731,-0.27931607,0.78813016,-0.39912615,-0.70082533,-0.24404698,-0.25003196,0.49204953,0.56894155,-0.076409891,0.74025492,0.015110324,0.35287742,-0.50602875,-0.063695764,-0.26301616,-0.37466049,-0.21781574,-0.78109641,-1.0,-0.088220221,-0.28689085,-0.64627515,-0.40881058,0.37541779,2
4369,0.53326059,-0.24511201,0.39323467,-0.41174885,0.71763633,-0.27931607,0.77060133,-0.41385413,-0.70065931,-0.44593667,-0.52621151,0.58021291,0.67088647,-0.076409891,0.60464194,-0.24839322,0.37527323,-0.48693039,-0.070456423,-0.045436078,-0.079488338,-0.43223372,-0.8063186,-1.0,-0.21448153,-0.29867097,-0.71442295,-0.68629806,0.37465081,2
4370,0.50766599,-0.21638778,0.39535726,-0.43360778,0.71299049,-0.30922635,0.76322557,-0.41573118,-0.66642316,-0.51745974,-0.59611474,0.55718722,0.6655404,-0.38285091,0.60464194,-0.23661344,0.38159863,-0.50587888,-0.081132777,-0.1361764,-0.16685486,-0.46924051,-0.8152562,-1.0,-0.18765856,-0.30984162,-0.71950959,-0.6835271,0.38956726,2
4371,0.42380487,-0.23813805,0.39920504,-0.44418377,0.69517856,-0.34106017,0.76322557,-0.41573118,-0.64971179,-0.36889789,-0.42323135,0.48774819,0.60203894,-0.39411512,0.43874934,-0.23014481,0.44145826,-0.58994002,-0.03304761,-0.22097275,-0.2592983,-0.47203434,-0.84792451,-1.0,-0.22766637,-0.32529054,-0.74577641,-0.75382754,0.39753335,2
4372,0.56950911,-0.40722306,0.33856163,-0.42811577,0.73109077,-0.31898614,0.76663265,-0.41398475,-0.67514879,-0.43233766,-0.46576291,0.61864071,0.70982819,-0.66130709,0.43025972,-0.25862256,0.44027567,-0.58290548,-0.28700648,-0.2305287,-0.25861804,-0.45334644,-0.80601658,-0.93333333,0.21751924,-0.24483958,-0.65861592,-0.7124932,0.38476272,2
4373,-0.09804756,-0.11105974,0.14793573,-0.18542602,0.88641989,0.1032529,0.97660541,-0.17018262,-0.94553648,-0.6768967,-0.66225764,0.76544999,0.7922073,-0.74705172,0.73879062,-0.35113609,-0.49629289,-0.97039019,0.23058144,-0.96636127,-0.85159476,-0.89941696,-0.99519446,-0.86666667,-0.5218182,-0.83694176,-0.98180903,-0.93105299,0.21040861,5
4374,-0.2929081,-0.066264829,0.39074765,-0.19324202,0.88452898,0.094466102,0.97660541,-0.17018262,-0.94076696,-0.73883628,-0.76338396,0.6810071,0.67901404,-0.74705172,0.7628279,-0.22754744,-0.56683733,-0.98567787,-0.29610028,-0.98799341,-0.93080612,-0.96243962,-0.99979203,-0.86666667,-0.73192082,-0.93510283,-0.99736708,-0.96194489,0.21565403,5
4375,-0.52772622,-0.2392301,0.45101612,-0.19066076,0.88645336,0.094466102,0.97924548,-0.16674625,-0.94252685,-0.53960822,-0.48890047,0.71858206,0.71083665,-0.8702795,0.80691902,-0.022168502,-0.38764668,-0.99603742,-0.17235603,-0.99528808,-0.97785441,-0.98817119,-0.99995128,-0.93333333,-0.51397745,-0.96628998,-0.9988526,-0.98728158,0.21387858,5
4376,-0.68846604,0.027715119,0.62680535,-0.19531033,0.88645336,0.08617105,0.97952946,-0.16902819,-0.93938349,-0.56238169,-0.54428194,0.60024393,0.58998228,-0.8702795,0.79975903,-0.19927859,-0.88458365,-0.99794314,-0.0014383443,-0.9978002,-0.97836856,-0.98742251,-0.99997849,-0.93333333,-0.4124377,-0.97278849,-0.99932217,-0.98696091,0.21704935,5
4377,-0.61117435,0.097169995,0.086079243,-0.19646987,0.88644839,0.068016688,0.98072521,-0.16902819,-0.93859717,-0.47930497,-0.51210604,0.64106573,0.64864574,-0.8413925,0.76447957,-0.58468799,-0.74663765,-0.99685906,-0.039074128,-0.99593327,-0.95880639,-0.9678798,-0.99997845,-0.93333333,-0.63833902,-0.95392905,-0.99853666,-0.9701634,0.21784776,5
4378,-0.63244723,0.13948694,0.17644118,-0.18989834,0.88660981,0.072983475,0.98075318,-0.16837155,-0.9429933,-0.50773663,-0.52586854,0.65075058,0.69158146,-0.8413925,0.76447957,-0.48517378,-0.58405637,-0.99466994,-0.071794341,-0.99623133,-0.95787821,-0.96470092,-0.99996818,-0.93333333,-0.67253162,-0.95721861,-0.99870316,-0.97199137,0.21339419,5
4379,-0.62797094,0.049386278,0.43252743,-0.18462355,0.88661674,0.073037277,0.9810843,-0.15948757,-0.9464884,-0.60906303,-0.6057562,0.57121424,0.5821519,-0.81332263,0.81642291,-0.44497065,-0.75205729,-0.99383164,-0.08282206,-0.99849261,-0.97242535,-0.97889142,-0.99997816,-0.86666667,-0.66451228,-0.97818649,-0.99964634,-0.98315855,0.20981942,5
4380,-0.63323942,-0.23568997,0.61349373,-0.18485776,0.88727181,0.076434246,0.9810843,-0.15711003,-0.94633912,-0.56480339,-0.54698758,0.46116836,0.45452927,-0.81332263,0.81642291,-0.358855,-0.88580263,-0.99594125,-0.057398693,-0.99709035,-0.97796444,-0.98199975,-0.99998609,-0.86666667,-0.73380094,-0.97919937,-0.99969084,-0.9857319,0.20994771,5
4381,-0.75186908,0.15853112,0.44771355,-0.18559919,0.88727181,0.08006128,0.97988332,-0.16139093,-0.94585809,-0.65006957,-0.66588645,0.54672233,0.54417624,-0.8599778,0.79255035,-0.36825502,-0.45793825,-0.99510552,-0.29724023,-0.99768728,-0.95563305,-0.96926675,-0.99994511,-0.93333333,-0.54125483,-0.96028982,-0.99891065,-0.97794386,0.2104226,5
4382,-0.68386757,0.34841371,0.2146504,-0.19093754,0.88717596,0.08006128,0.97870581,-0.16831652,-0.94229779,-0.66719734,-0.66035997,0.53225124,0.53396552,-0.8641049,0.79255035,-0.34475509,-0.14572983,-0.99502965,-0.29776222,-0.99733863,-0.94193556,-0.97093884,-0.99995345,-0.93333333,-0.39432817,-0.96107677,-0.99889808,-0.97816161,0.21411523,5
4383,-0.64067755,0.17536157,0.16084427,-0.19458591,0.88578392,0.077356929,0.97870581,-0.16831652,-0.93988623,-0.51771106,-0.45622334,0.30983067,0.31285469,-0.88249364,0.8290317,-0.12669812,-0.35344622,-0.99709856,0.087615572,-0.99824622,-0.97280796,-0.99167852,-0.9999896,-1.0,0.14299051,-0.98960982,-0.99988302,-0.99751948,0.21664379,5
4384,-0.67830244,0.18546844,0.22150608,-0.19193424,0.88644624,0.070089118,0.97897199,-0.16732188,-0.94168366,-0.37943939,-0.30551507,0.20352043,0.21118581,-0.87245338,0.84051205,-0.0023634287,-0.57674323,-0.99807594,0.078099455,-0.99839976,-0.97660281,-0.98993508,-0.99998086,-1.0,-0.13197938,-0.99047235,-0.9999005,-0.99757568,0.21479499,5
4385,-0.64563295,0.53688214,0.27796864,-0.19170884,0.88644624,0.070083362,0.98023349,-0.16409027,-0.94183905,-0.44413389,-0.4266216,0.46557455,0.49217095,-0.84620837,0.76132143,-0.36651591,-0.72542138,-0.99644349,-0.3415563,-0.99781895,-0.96513749,-0.97709847,-0.99996079,-0.86666667,-0.53080018,-0.96660553,-0.99938778,-0.97408733,0.21463218,5
4386,-0.70492505,0.55435287,0.42219424,-0.19042453,0.88614112,0.067998142,0.98023349,-0.16409027,-0.94268788,-0.55225463,-0.51389214,0.61884258,0.63886971,-0.84620837,0.76132143,-0.31062987,-0.71572308,-0.99607494,-0.38924049,-0.99719205,-0.93811497,-0.98101695,-0.99997169,-0.93333333,-0.67173987,-0.96834966,-0.99947234,-0.97420569,0.21379382,5
4387,-0.78655253,-0.022205311,0.49633999,-0.1926759,0.88614112,0.067998142,0.9800952,-0.1707354,-0.94114693,-0.55158311,-0.51097704,0.40313324,0.41522158,-0.82554303,0.80204536,-0.075416701,-0.72544787,-0.99683258,0.21941443,-0.99908735,-0.96869036,-0.98070264,-0.99997769,-0.93333333,-0.56283403,-0.9733571,-0.99944627,-0.97600941,0.21532083,5
4388,-0.35497943,0.35731588,0.92687009,-0.23277124,0.88126229,0.11104064,0.95781644,-0.24161167,-0.90966217,-0.91577047,-0.9380077,0.97466108,0.97580948,-0.70605621,0.8262616,-0.63398135,-0.83113724,-0.9897832,-0.38684595,-0.9861182,-0.8175207,-0.9717099,-0.99980302,-1.0,-0.57976921,-0.87121845,-0.98186785,-0.96598725,0.24283365,5
4389,-0.56280748,-0.10878634,0.61338742,-0.20854169,0.88126229,0.11104064,0.97340689,-0.1991826,-0.92993541,-0.88053966,-0.86846082,0.9264997,0.91945627,-0.88161182,0.8262616,-0.55041878,-0.69790952,-0.99440542,-0.33155874,-0.99615962,-0.96564826,-0.98129842,-0.99989503,-0.86666667,-0.15959533,-0.9552014,-0.99861631,-0.97950941,0.22612329,5
4390,-0.58387873,-0.095574355,0.41072392,-0.2123727,0.88047697,0.1096805,0.97340689,-0.18723486,-0.92714308,-0.69713432,-0.70960029,0.8203291,0.82858685,-0.86785685,0.82220719,-0.16707133,-0.80142566,-0.99564007,-0.19229379,-0.99714061,-0.97810023,-0.980445,-0.99996193,-0.53333333,-0.16291244,-0.96894435,-0.99926917,-0.98529766,0.22876056,5
4391,-0.57411935,0.16947373,0.18752044,-0.21599578,0.88047697,0.087824432,0.9743905,-0.18786295,-0.92443148,-0.55314642,-0.63238175,0.84288785,0.86766305,-0.8640818,0.77092898,-0.49898292,-0.8808136,-0.99502097,-0.17019611,-0.99572512,-0.94849747,-0.96112294,-0.99995215,-0.93333333,-0.4616594,-0.9368403,-0.99724629,-0.97628433,0.2311983,5
4392,-0.50560375,0.13046935,0.010566329,-0.21498169,0.8803489,0.088841775,0.97472133,-0.18942158,-0.92519435,-0.25984071,-0.26177525,0.67923238,0.69610375,-0.68385525,0.76715457,-0.097174761,-0.7973012,-0.99236379,0.037010057,-0.99600097,-0.92473757,-0.91621024,-0.99987652,-0.86666667,-0.23982457,-0.90559282,-0.99392434,-0.90658684,0.23051494,5
4394,-0.66271367,0.092233458,0.55133866,-0.22853414,0.87970066,0.079768848,0.9709587,-0.20237798,-0.91453458,-0.63684366,-0.60869312,0.67075036,0.67093893,-0.85957064,0.76224493,-0.33450032,-0.59358353,-0.99577545,0.16729485,-0.99637346,-0.94902549,-0.97990338,-0.99996418,-0.93333333,-0.24042974,-0.96954799,-0.99905186,-0.97305792,0.23989504,5
4395,-0.51126993,0.15341235,0.36513439,-0.22724667,0.8779429,0.078656357,0.9709587,-0.20237798,-0.91558527,-0.53933564,-0.57358586,0.70297655,0.71764583,-0.78442593,0.76224493,-0.43173617,-0.69312038,-0.99172966,-0.10059785,-0.99541902,-0.94499183,-0.9489866,-0.9999577,-0.93333333,-0.66099178,-0.94187626,-0.99778536,-0.95517436,0.23903649,5
4396,-0.5372312,0.28128338,0.22048137,-0.22179602,0.87986662,0.088382137,0.97221215,-0.19585522,-0.91991004,-0.48866072,-0.5397159,0.73247423,0.74523803,-0.78442593,0.77111877,-0.16291057,-0.75682879,-0.99480742,-0.12984971,-0.99601366,-0.9591262,-0.96526706,-0.99997088,-0.93333333,-0.41768215,-0.93948987,-0.99808411,-0.9613707,0.23523545,5
4397,-0.65254781,0.56676618,-0.20657927,-0.2146172,0.88037463,0.089577242,0.97322012,-0.19328838,-0.92544741,-0.69957376,-0.74514443,0.67124307,0.71323195,-0.84994858,0.72537216,-0.24208185,-0.44924028,-0.99555041,-0.46252563,-0.99730523,-0.94214093,-0.95984317,-0.99996216,-0.93333333,-0.71574743,-0.9105093,-0.99581906,-0.96000291,0.23027161,5
4398,-0.7177413,0.42041191,-0.41224475,-0.21580593,0.88037463,0.089577242,0.97281741,-0.19904838,-0.92449924,-0.70014298,-0.70383075,0.70363305,0.73691354,-0.81122134,0.72537216,-0.19592356,-0.55402301,-0.99434965,-0.47296849,-0.99470804,-0.94193857,-0.95419039,-0.99993737,-0.93333333,-0.71366164,-0.91445236,-0.99556276,-0.96143529,0.2310781,5
4399,-0.66379017,0.28941285,0.009670206,-0.22605628,0.88029795,0.085460219,0.9718037,-0.20176892,-0.9164708,-0.79295625,-0.77208596,0.63441535,0.64015241,-0.81122134,0.81139727,-0.093963943,-0.72400674,-0.99621105,-0.036081101,-0.99611298,-0.97064339,-0.99233576,-0.99996106,-1.0,-0.89668568,-0.96943879,-0.99942304,-0.98691685,0.23812042,5
4400,-0.52146203,0.30844112,-0.029347054,-0.23051182,0.87840733,0.077178581,0.9718037,-0.20176892,-0.91294127,-0.44612369,-0.40313425,0.61603127,0.62488293,-0.87449349,0.79468824,-0.13172647,-0.41332839,-0.99588741,0.053485045,-0.99838389,-0.99248294,-0.98811192,-0.99997138,-1.0,-0.2199506,-0.97874751,-0.99964368,-0.9884151,0.24119975,5
4401,-0.44273906,0.43501932,0.18362646,-0.22697377,0.88194585,0.072284853,0.9726436,-0.20101939,-0.91579423,-0.65826532,-0.67089193,0.7098947,0.72775332,-0.78265173,0.79311739,-0.18803011,-0.69208589,-0.99513192,-0.15909697,-0.99735322,-0.95600781,-0.9730588,-0.99996554,-0.93333333,-0.76325556,-0.96390577,-0.99874577,-0.97305152,0.23872209,5
